"","Species","Year","Week","Week.Sum","Year.Sum","fYear","Prop.Year","fSpecies"
"2787","Black Crappie",2010,30,0,1,"2010",0,"Black Crappie"
"2788","Black Crappie",2010,11,0,1,"2010",0,"Black Crappie"
"2789","Black Crappie",2010,13,0,1,"2010",0,"Black Crappie"
"2790","Black Crappie",2010,20,0,1,"2010",0,"Black Crappie"
"2791","Black Crappie",2010,31,0,1,"2010",0,"Black Crappie"
"2792","Black Crappie",2010,29,0,1,"2010",0,"Black Crappie"
"2793","Black Crappie",2010,32,0,1,"2010",0,"Black Crappie"
"2794","Black Crappie",2011,23,0,1,"2011",0,"Black Crappie"
"2795","Black Crappie",2011,35,0,1,"2011",0,"Black Crappie"
"2796","Black Crappie",2011,21,0,1,"2011",0,"Black Crappie"
"2797","Black Crappie",2011,30,0,1,"2011",0,"Black Crappie"
"2798","Black Crappie",2011,29,0,1,"2011",0,"Black Crappie"
"2799","Black Crappie",2011,26,0,1,"2011",0,"Black Crappie"
"2800","Black Crappie",2011,20,0,1,"2011",0,"Black Crappie"
"2801","Black Crappie",2011,34,0,1,"2011",0,"Black Crappie"
"2802","Black Crappie",2011,31,0,1,"2011",0,"Black Crappie"
"2803","Black Crappie",2011,28,0,1,"2011",0,"Black Crappie"
"2804","Black Crappie",2011,14,0,1,"2011",0,"Black Crappie"
"2805","Black Crappie",2011,13,0,1,"2011",0,"Black Crappie"
"2806","Black Crappie",2011,16,1,1,"2011",1,"Black Crappie"
"2807","Black Crappie",2011,22,0,1,"2011",0,"Black Crappie"
"2808","Black Crappie",2011,25,0,1,"2011",0,"Black Crappie"
"2809","Black Crappie",2011,19,0,1,"2011",0,"Black Crappie"
"2810","Black Crappie",2011,18,0,1,"2011",0,"Black Crappie"
"2811","Black Crappie",2011,11,0,1,"2011",0,"Black Crappie"
"2812","Black Crappie",2011,24,0,1,"2011",0,"Black Crappie"
"2813","Black Crappie",2011,27,0,1,"2011",0,"Black Crappie"
"2814","Black Crappie",2011,17,0,1,"2011",0,"Black Crappie"
"2815","Black Crappie",2011,33,0,1,"2011",0,"Black Crappie"
"2816","Black Crappie",2011,32,0,1,"2011",0,"Black Crappie"
"2817","Black Crappie",2011,12,0,1,"2011",0,"Black Crappie"
"2818","Black Crappie",2011,15,0,1,"2011",0,"Black Crappie"
"2819","Black Crappie",2012,11,0,0,"2012",0,"Black Crappie"
"2820","Black Crappie",2012,12,0,0,"2012",0,"Black Crappie"
"2821","Black Crappie",2012,13,0,0,"2012",0,"Black Crappie"
"2822","Black Crappie",2012,14,0,0,"2012",0,"Black Crappie"
"2823","Black Crappie",2012,10,0,0,"2012",0,"Black Crappie"
"2824","Black Crappie",2012,15,0,0,"2012",0,"Black Crappie"
"2825","Black Crappie",2012,16,0,0,"2012",0,"Black Crappie"
"2826","Black Crappie",2012,17,0,0,"2012",0,"Black Crappie"
"2827","Black Crappie",2012,18,0,0,"2012",0,"Black Crappie"
"2828","Black Crappie",2012,19,0,0,"2012",0,"Black Crappie"
"2829","Black Crappie",2012,20,0,0,"2012",0,"Black Crappie"
"2830","Black Crappie",2012,21,0,0,"2012",0,"Black Crappie"
"2831","Black Crappie",2012,22,0,0,"2012",0,"Black Crappie"
"2832","Black Crappie",2012,23,0,0,"2012",0,"Black Crappie"
"2833","Black Crappie",2012,24,0,0,"2012",0,"Black Crappie"
"2834","Black Crappie",2012,25,0,0,"2012",0,"Black Crappie"
"2835","Black Crappie",2012,26,0,0,"2012",0,"Black Crappie"
"2836","Black Crappie",2012,27,0,0,"2012",0,"Black Crappie"
"2837","Black Crappie",2012,28,0,0,"2012",0,"Black Crappie"
"2838","Black Crappie",2012,29,0,0,"2012",0,"Black Crappie"
"2839","Black Crappie",2012,30,0,0,"2012",0,"Black Crappie"
"2840","Black Crappie",2012,31,0,0,"2012",0,"Black Crappie"
"2841","Black Crappie",2012,32,0,0,"2012",0,"Black Crappie"
"2842","Black Crappie",2012,33,0,0,"2012",0,"Black Crappie"
"2843","Black Crappie",2012,34,0,0,"2012",0,"Black Crappie"
"2844","Black Crappie",2012,35,0,0,"2012",0,"Black Crappie"
"2845","Black Crappie",2013,15,0,0,"2013",0,"Black Crappie"
"2846","Black Crappie",2013,16,0,0,"2013",0,"Black Crappie"
"2847","Black Crappie",2013,17,0,0,"2013",0,"Black Crappie"
"2848","Black Crappie",2013,18,0,0,"2013",0,"Black Crappie"
"2849","Black Crappie",2013,19,0,0,"2013",0,"Black Crappie"
"2850","Black Crappie",2013,20,0,0,"2013",0,"Black Crappie"
"2851","Black Crappie",2013,21,0,0,"2013",0,"Black Crappie"
"2852","Black Crappie",2013,22,0,0,"2013",0,"Black Crappie"
"2853","Black Crappie",2013,13,0,0,"2013",0,"Black Crappie"
"2854","Black Crappie",2013,14,0,0,"2013",0,"Black Crappie"
"2855","Black Crappie",2013,11,0,0,"2013",0,"Black Crappie"
"2856","Black Crappie",2013,12,0,0,"2013",0,"Black Crappie"
"2857","Black Crappie",2013,23,0,0,"2013",0,"Black Crappie"
"2858","Black Crappie",2013,24,0,0,"2013",0,"Black Crappie"
"2859","Black Crappie",2013,25,0,0,"2013",0,"Black Crappie"
"2860","Black Crappie",2013,26,0,0,"2013",0,"Black Crappie"
"2861","Black Crappie",2013,27,0,0,"2013",0,"Black Crappie"
"2862","Black Crappie",2013,28,0,0,"2013",0,"Black Crappie"
"2863","Black Crappie",2013,29,0,0,"2013",0,"Black Crappie"
"2864","Black Crappie",2013,30,0,0,"2013",0,"Black Crappie"
"2865","Black Crappie",2013,31,0,0,"2013",0,"Black Crappie"
"2866","Black Crappie",2013,32,0,0,"2013",0,"Black Crappie"
"2867","Black Crappie",2013,33,0,0,"2013",0,"Black Crappie"
"2868","Black Crappie",2013,34,0,0,"2013",0,"Black Crappie"
"2869","Black Crappie",2013,35,0,0,"2013",0,"Black Crappie"
"2870","Black Crappie",2014,24,0,0,"2014",0,"Black Crappie"
"2871","Black Crappie",2014,25,0,0,"2014",0,"Black Crappie"
"2872","Black Crappie",2014,26,0,0,"2014",0,"Black Crappie"
"2873","Black Crappie",2014,27,0,0,"2014",0,"Black Crappie"
"2874","Black Crappie",2014,28,0,0,"2014",0,"Black Crappie"
"2875","Black Crappie",2014,29,0,0,"2014",0,"Black Crappie"
"2876","Black Crappie",2014,30,0,0,"2014",0,"Black Crappie"
"2877","Black Crappie",2014,31,0,0,"2014",0,"Black Crappie"
"2878","Black Crappie",2014,32,0,0,"2014",0,"Black Crappie"
"2879","Black Crappie",2014,33,0,0,"2014",0,"Black Crappie"
"2880","Black Crappie",2014,34,0,0,"2014",0,"Black Crappie"
"2881","Black Crappie",2014,35,0,0,"2014",0,"Black Crappie"
"2882","Black Crappie",2014,16,0,0,"2014",0,"Black Crappie"
"2883","Black Crappie",2014,17,0,0,"2014",0,"Black Crappie"
"2884","Black Crappie",2014,18,0,0,"2014",0,"Black Crappie"
"2885","Black Crappie",2014,19,0,0,"2014",0,"Black Crappie"
"2886","Black Crappie",2014,20,0,0,"2014",0,"Black Crappie"
"2887","Black Crappie",2014,21,0,0,"2014",0,"Black Crappie"
"2888","Black Crappie",2014,22,0,0,"2014",0,"Black Crappie"
"2889","Black Crappie",2014,23,0,0,"2014",0,"Black Crappie"
"2890","Black Crappie",2014,13,0,0,"2014",0,"Black Crappie"
"2891","Black Crappie",2014,14,0,0,"2014",0,"Black Crappie"
"2892","Black Crappie",2014,15,0,0,"2014",0,"Black Crappie"
"2893","Black Crappie",2015,13,0,0,"2015",0,"Black Crappie"
"2894","Black Crappie",2015,14,0,0,"2015",0,"Black Crappie"
"2895","Black Crappie",2015,15,0,0,"2015",0,"Black Crappie"
"2896","Black Crappie",2015,16,0,0,"2015",0,"Black Crappie"
"2897","Black Crappie",2015,17,0,0,"2015",0,"Black Crappie"
"2898","Black Crappie",2015,18,0,0,"2015",0,"Black Crappie"
"2899","Black Crappie",2015,19,0,0,"2015",0,"Black Crappie"
"2900","Black Crappie",2015,20,0,0,"2015",0,"Black Crappie"
"2901","Black Crappie",2015,21,0,0,"2015",0,"Black Crappie"
"2902","Black Crappie",2015,22,0,0,"2015",0,"Black Crappie"
"2903","Black Crappie",2015,23,0,0,"2015",0,"Black Crappie"
"2904","Black Crappie",2015,24,0,0,"2015",0,"Black Crappie"
"2905","Black Crappie",2015,25,0,0,"2015",0,"Black Crappie"
"2906","Black Crappie",2015,26,0,0,"2015",0,"Black Crappie"
"2907","Black Crappie",2015,27,0,0,"2015",0,"Black Crappie"
"2908","Black Crappie",2015,28,0,0,"2015",0,"Black Crappie"
"2909","Black Crappie",2015,29,0,0,"2015",0,"Black Crappie"
"2910","Black Crappie",2015,30,0,0,"2015",0,"Black Crappie"
"2911","Black Crappie",2015,31,0,0,"2015",0,"Black Crappie"
"2912","Black Crappie",2015,32,0,0,"2015",0,"Black Crappie"
"2913","Black Crappie",2015,33,0,0,"2015",0,"Black Crappie"
"2914","Black Crappie",2015,34,0,0,"2015",0,"Black Crappie"
"2915","Black Crappie",2015,35,0,0,"2015",0,"Black Crappie"
"2916","Black Crappie",2016,23,0,0,"2016",0,"Black Crappie"
"2917","Black Crappie",2016,24,0,0,"2016",0,"Black Crappie"
"2918","Black Crappie",2016,25,0,0,"2016",0,"Black Crappie"
"2919","Black Crappie",2016,26,0,0,"2016",0,"Black Crappie"
"2920","Black Crappie",2016,27,0,0,"2016",0,"Black Crappie"
"2921","Black Crappie",2016,28,0,0,"2016",0,"Black Crappie"
"2922","Black Crappie",2016,29,0,0,"2016",0,"Black Crappie"
"2923","Black Crappie",2016,30,0,0,"2016",0,"Black Crappie"
"2924","Black Crappie",2016,18,0,0,"2016",0,"Black Crappie"
"2925","Black Crappie",2016,19,0,0,"2016",0,"Black Crappie"
"2926","Black Crappie",2016,20,0,0,"2016",0,"Black Crappie"
"2927","Black Crappie",2016,21,0,0,"2016",0,"Black Crappie"
"2928","Black Crappie",2016,22,0,0,"2016",0,"Black Crappie"
"2929","Black Crappie",2016,31,0,0,"2016",0,"Black Crappie"
"2930","Black Crappie",2016,33,0,0,"2016",0,"Black Crappie"
"2931","Black Crappie",2016,34,0,0,"2016",0,"Black Crappie"
"2932","Black Crappie",2016,10,0,0,"2016",0,"Black Crappie"
"2933","Black Crappie",2016,11,0,0,"2016",0,"Black Crappie"
"2934","Black Crappie",2016,12,0,0,"2016",0,"Black Crappie"
"2935","Black Crappie",2016,13,0,0,"2016",0,"Black Crappie"
"2936","Black Crappie",2016,14,0,0,"2016",0,"Black Crappie"
"2937","Black Crappie",2016,15,0,0,"2016",0,"Black Crappie"
"2938","Black Crappie",2016,16,0,0,"2016",0,"Black Crappie"
"2939","Black Crappie",2016,17,0,0,"2016",0,"Black Crappie"
"2940","Black Crappie",2016,35,0,0,"2016",0,"Black Crappie"
"2941","Black Crappie",2017,31,0,0,"2017",0,"Black Crappie"
"2942","Black Crappie",2017,32,0,0,"2017",0,"Black Crappie"
"2943","Black Crappie",2017,33,0,0,"2017",0,"Black Crappie"
"2944","Black Crappie",2017,34,0,0,"2017",0,"Black Crappie"
"2945","Black Crappie",2017,35,0,0,"2017",0,"Black Crappie"
"2946","Black Crappie",2017,23,0,0,"2017",0,"Black Crappie"
"2947","Black Crappie",2017,24,0,0,"2017",0,"Black Crappie"
"2948","Black Crappie",2017,25,0,0,"2017",0,"Black Crappie"
"2949","Black Crappie",2017,26,0,0,"2017",0,"Black Crappie"
"2950","Black Crappie",2017,27,0,0,"2017",0,"Black Crappie"
"2951","Black Crappie",2017,28,0,0,"2017",0,"Black Crappie"
"2952","Black Crappie",2017,29,0,0,"2017",0,"Black Crappie"
"2953","Black Crappie",2017,30,0,0,"2017",0,"Black Crappie"
"2954","Black Crappie",2017,10,0,0,"2017",0,"Black Crappie"
"2955","Black Crappie",2017,12,0,0,"2017",0,"Black Crappie"
"2956","Black Crappie",2017,13,0,0,"2017",0,"Black Crappie"
"2957","Black Crappie",2017,14,0,0,"2017",0,"Black Crappie"
"2958","Black Crappie",2017,15,0,0,"2017",0,"Black Crappie"
"2959","Black Crappie",2017,16,0,0,"2017",0,"Black Crappie"
"2960","Black Crappie",2017,17,0,0,"2017",0,"Black Crappie"
"2961","Black Crappie",2017,18,0,0,"2017",0,"Black Crappie"
"2962","Black Crappie",2017,19,0,0,"2017",0,"Black Crappie"
"2963","Black Crappie",2017,20,0,0,"2017",0,"Black Crappie"
"2964","Black Crappie",2017,21,0,0,"2017",0,"Black Crappie"
"2965","Black Crappie",2017,22,0,0,"2017",0,"Black Crappie"
"2966","Black Crappie",2018,9,0,0,"2018",0,"Black Crappie"
"2967","Black Crappie",2018,10,0,0,"2018",0,"Black Crappie"
"2968","Black Crappie",2018,12,0,0,"2018",0,"Black Crappie"
"2969","Black Crappie",2018,13,0,0,"2018",0,"Black Crappie"
"2970","Black Crappie",2018,14,0,0,"2018",0,"Black Crappie"
"2971","Black Crappie",2018,15,0,0,"2018",0,"Black Crappie"
"2972","Black Crappie",2018,16,0,0,"2018",0,"Black Crappie"
"2973","Black Crappie",2018,17,0,0,"2018",0,"Black Crappie"
"2974","Black Crappie",2018,18,0,0,"2018",0,"Black Crappie"
"2975","Black Crappie",2018,19,0,0,"2018",0,"Black Crappie"
"2976","Black Crappie",2018,20,0,0,"2018",0,"Black Crappie"
"2977","Black Crappie",2018,21,0,0,"2018",0,"Black Crappie"
"2978","Black Crappie",2018,22,0,0,"2018",0,"Black Crappie"
"2979","Black Crappie",2018,23,0,0,"2018",0,"Black Crappie"
"2980","Black Crappie",2018,24,0,0,"2018",0,"Black Crappie"
"2981","Black Crappie",2018,25,0,0,"2018",0,"Black Crappie"
"2982","Black Crappie",2018,26,0,0,"2018",0,"Black Crappie"
"2983","Black Crappie",2018,27,0,0,"2018",0,"Black Crappie"
"2984","Black Crappie",2018,28,0,0,"2018",0,"Black Crappie"
"2985","Black Crappie",2018,29,0,0,"2018",0,"Black Crappie"
"2986","Black Crappie",2018,30,0,0,"2018",0,"Black Crappie"
"2987","Black Crappie",2018,31,0,0,"2018",0,"Black Crappie"
"2988","Black Crappie",2018,32,0,0,"2018",0,"Black Crappie"
"2989","Black Crappie",2018,33,0,0,"2018",0,"Black Crappie"
"2990","Black Crappie",2018,34,0,0,"2018",0,"Black Crappie"
"2991","Black Crappie",2018,35,0,0,"2018",0,"Black Crappie"
"2992","Black Crappie",2019,28,0,0,"2019",0,"Black Crappie"
"2993","Black Crappie",2019,29,0,0,"2019",0,"Black Crappie"
"2994","Black Crappie",2019,30,0,0,"2019",0,"Black Crappie"
"2995","Black Crappie",2019,31,0,0,"2019",0,"Black Crappie"
"2996","Black Crappie",2019,32,0,0,"2019",0,"Black Crappie"
"2997","Black Crappie",2019,33,0,0,"2019",0,"Black Crappie"
"2998","Black Crappie",2019,34,0,0,"2019",0,"Black Crappie"
"2999","Black Crappie",2019,35,0,0,"2019",0,"Black Crappie"
"3000","Black Crappie",2019,14,0,0,"2019",0,"Black Crappie"
"3001","Black Crappie",2019,15,0,0,"2019",0,"Black Crappie"
"3002","Black Crappie",2019,16,0,0,"2019",0,"Black Crappie"
"3003","Black Crappie",2019,17,0,0,"2019",0,"Black Crappie"
"3004","Black Crappie",2019,18,0,0,"2019",0,"Black Crappie"
"3005","Black Crappie",2019,19,0,0,"2019",0,"Black Crappie"
"3006","Black Crappie",2019,20,0,0,"2019",0,"Black Crappie"
"3007","Black Crappie",2019,21,0,0,"2019",0,"Black Crappie"
"3008","Black Crappie",2019,22,0,0,"2019",0,"Black Crappie"
"3009","Black Crappie",2019,11,0,0,"2019",0,"Black Crappie"
"3010","Black Crappie",2019,12,0,0,"2019",0,"Black Crappie"
"3011","Black Crappie",2019,13,0,0,"2019",0,"Black Crappie"
"3012","Black Crappie",2019,23,0,0,"2019",0,"Black Crappie"
"3013","Black Crappie",2019,24,0,0,"2019",0,"Black Crappie"
"3014","Black Crappie",2019,25,0,0,"2019",0,"Black Crappie"
"3015","Black Crappie",2019,26,0,0,"2019",0,"Black Crappie"
"3016","Black Crappie",2019,27,0,0,"2019",0,"Black Crappie"
"3017","Black Crappie",2020,35,0,0,"2020",0,"Black Crappie"
"3018","Black Crappie",2020,27,0,0,"2020",0,"Black Crappie"
"3019","Black Crappie",2020,28,0,0,"2020",0,"Black Crappie"
"3020","Black Crappie",2020,29,0,0,"2020",0,"Black Crappie"
"3021","Black Crappie",2020,30,0,0,"2020",0,"Black Crappie"
"3022","Black Crappie",2020,31,0,0,"2020",0,"Black Crappie"
"3023","Black Crappie",2020,32,0,0,"2020",0,"Black Crappie"
"3024","Black Crappie",2020,33,0,0,"2020",0,"Black Crappie"
"3025","Black Crappie",2020,34,0,0,"2020",0,"Black Crappie"
"3026","Black Crappie",2020,11,0,0,"2020",0,"Black Crappie"
"3027","Black Crappie",2020,12,0,0,"2020",0,"Black Crappie"
"3028","Black Crappie",2020,13,0,0,"2020",0,"Black Crappie"
"3029","Black Crappie",2020,14,0,0,"2020",0,"Black Crappie"
"3030","Black Crappie",2020,15,0,0,"2020",0,"Black Crappie"
"3031","Black Crappie",2020,16,0,0,"2020",0,"Black Crappie"
"3032","Black Crappie",2020,17,0,0,"2020",0,"Black Crappie"
"3033","Black Crappie",2020,18,0,0,"2020",0,"Black Crappie"
"3034","Black Crappie",2020,19,0,0,"2020",0,"Black Crappie"
"3035","Black Crappie",2020,20,0,0,"2020",0,"Black Crappie"
"3036","Black Crappie",2020,23,0,0,"2020",0,"Black Crappie"
"3037","Black Crappie",2020,24,0,0,"2020",0,"Black Crappie"
"3038","Black Crappie",2020,25,0,0,"2020",0,"Black Crappie"
"3039","Black Crappie",2020,26,0,0,"2020",0,"Black Crappie"
"3040","Black Crappie",2020,21,0,0,"2020",0,"Black Crappie"
"3041","Black Crappie",2020,22,0,0,"2020",0,"Black Crappie"
"3042","Black Crappie",2021,11,0,0,"2021",0,"Black Crappie"
"3043","Black Crappie",2021,12,0,0,"2021",0,"Black Crappie"
"3044","Black Crappie",2021,13,0,0,"2021",0,"Black Crappie"
"3045","Black Crappie",2021,14,0,0,"2021",0,"Black Crappie"
"3046","Black Crappie",2021,15,0,0,"2021",0,"Black Crappie"
"3047","Black Crappie",2021,16,0,0,"2021",0,"Black Crappie"
"3048","Black Crappie",2021,17,0,0,"2021",0,"Black Crappie"
"3049","Black Crappie",2021,18,0,0,"2021",0,"Black Crappie"
"3050","Black Crappie",2021,19,0,0,"2021",0,"Black Crappie"
"3051","Black Crappie",2021,20,0,0,"2021",0,"Black Crappie"
"3052","Black Crappie",2021,21,0,0,"2021",0,"Black Crappie"
"3053","Black Crappie",2021,22,0,0,"2021",0,"Black Crappie"
"3054","Black Crappie",2021,23,0,0,"2021",0,"Black Crappie"
"3055","Black Crappie",2021,24,0,0,"2021",0,"Black Crappie"
"3056","Black Crappie",2021,25,0,0,"2021",0,"Black Crappie"
"3057","Black Crappie",2021,26,0,0,"2021",0,"Black Crappie"
"3058","Black Crappie",2021,27,0,0,"2021",0,"Black Crappie"
"3059","Black Crappie",2021,29,0,0,"2021",0,"Black Crappie"
"3060","Black Crappie",2021,30,0,0,"2021",0,"Black Crappie"
"3061","Black Crappie",2021,31,0,0,"2021",0,"Black Crappie"
"3062","Black Crappie",2021,32,0,0,"2021",0,"Black Crappie"
"3063","Black Crappie",2021,28,0,0,"2021",0,"Black Crappie"
"3064","Black Crappie",2021,33,0,0,"2021",0,"Black Crappie"
"3065","Black Crappie",2021,34,0,0,"2021",0,"Black Crappie"
"3066","Black Crappie",2021,35,0,0,"2021",0,"Black Crappie"
"3067","Black Crappie",2022,19,0,0,"2022",0,"Black Crappie"
"3068","Black Crappie",2022,20,0,0,"2022",0,"Black Crappie"
"3069","Black Crappie",2022,21,0,0,"2022",0,"Black Crappie"
"3070","Black Crappie",2022,22,0,0,"2022",0,"Black Crappie"
"3071","Black Crappie",2022,23,0,0,"2022",0,"Black Crappie"
"3072","Black Crappie",2022,24,0,0,"2022",0,"Black Crappie"
"3073","Black Crappie",2022,16,0,0,"2022",0,"Black Crappie"
"3074","Black Crappie",2022,34,0,0,"2022",0,"Black Crappie"
"3075","Black Crappie",2022,17,0,0,"2022",0,"Black Crappie"
"3076","Black Crappie",2022,35,0,0,"2022",0,"Black Crappie"
"3077","Black Crappie",2022,18,0,0,"2022",0,"Black Crappie"
"3078","Black Crappie",2022,27,0,0,"2022",0,"Black Crappie"
"3079","Black Crappie",2022,28,0,0,"2022",0,"Black Crappie"
"3080","Black Crappie",2022,29,0,0,"2022",0,"Black Crappie"
"3081","Black Crappie",2022,30,0,0,"2022",0,"Black Crappie"
"3082","Black Crappie",2022,31,0,0,"2022",0,"Black Crappie"
"3083","Black Crappie",2022,25,0,0,"2022",0,"Black Crappie"
"3084","Black Crappie",2022,26,0,0,"2022",0,"Black Crappie"
"3085","Black Crappie",2022,12,0,0,"2022",0,"Black Crappie"
"3086","Black Crappie",2022,13,0,0,"2022",0,"Black Crappie"
"3087","Black Crappie",2022,14,0,0,"2022",0,"Black Crappie"
"3088","Black Crappie",2022,32,0,0,"2022",0,"Black Crappie"
"3089","Black Crappie",2022,15,0,0,"2022",0,"Black Crappie"
"3090","Black Crappie",2022,33,0,0,"2022",0,"Black Crappie"
"3091","Black x Brown Bullhead",1997,12,0,0,"1997",0,"Black x Brown Bullhead"
"3092","Black x Brown Bullhead",1997,13,0,0,"1997",0,"Black x Brown Bullhead"
"3093","Black x Brown Bullhead",1997,14,0,0,"1997",0,"Black x Brown Bullhead"
"3094","Black x Brown Bullhead",1997,15,0,0,"1997",0,"Black x Brown Bullhead"
"3095","Black x Brown Bullhead",1997,16,0,0,"1997",0,"Black x Brown Bullhead"
"3096","Black x Brown Bullhead",1997,17,0,0,"1997",0,"Black x Brown Bullhead"
"3097","Black x Brown Bullhead",1997,18,0,0,"1997",0,"Black x Brown Bullhead"
"3098","Black x Brown Bullhead",1997,19,0,0,"1997",0,"Black x Brown Bullhead"
"3099","Black x Brown Bullhead",1997,20,0,0,"1997",0,"Black x Brown Bullhead"
"3100","Black x Brown Bullhead",1997,21,0,0,"1997",0,"Black x Brown Bullhead"
"3101","Black x Brown Bullhead",1997,22,0,0,"1997",0,"Black x Brown Bullhead"
"3102","Black x Brown Bullhead",1997,23,0,0,"1997",0,"Black x Brown Bullhead"
"3103","Black x Brown Bullhead",1997,24,0,0,"1997",0,"Black x Brown Bullhead"
"3104","Black x Brown Bullhead",1997,25,0,0,"1997",0,"Black x Brown Bullhead"
"3105","Black x Brown Bullhead",1997,26,0,0,"1997",0,"Black x Brown Bullhead"
"3106","Black x Brown Bullhead",1997,27,0,0,"1997",0,"Black x Brown Bullhead"
"3107","Black x Brown Bullhead",1997,28,0,0,"1997",0,"Black x Brown Bullhead"
"3108","Black x Brown Bullhead",1997,29,0,0,"1997",0,"Black x Brown Bullhead"
"3109","Black x Brown Bullhead",1997,30,0,0,"1997",0,"Black x Brown Bullhead"
"3110","Black x Brown Bullhead",1997,31,0,0,"1997",0,"Black x Brown Bullhead"
"3111","Black x Brown Bullhead",1997,32,0,0,"1997",0,"Black x Brown Bullhead"
"3112","Black x Brown Bullhead",1997,33,0,0,"1997",0,"Black x Brown Bullhead"
"3113","Black x Brown Bullhead",1997,34,0,0,"1997",0,"Black x Brown Bullhead"
"3114","Black x Brown Bullhead",1997,35,0,0,"1997",0,"Black x Brown Bullhead"
"3115","Black x Brown Bullhead",1998,10,0,0,"1998",0,"Black x Brown Bullhead"
"3116","Black x Brown Bullhead",1998,12,0,0,"1998",0,"Black x Brown Bullhead"
"3117","Black x Brown Bullhead",1998,13,0,0,"1998",0,"Black x Brown Bullhead"
"3118","Black x Brown Bullhead",1998,14,0,0,"1998",0,"Black x Brown Bullhead"
"3119","Black x Brown Bullhead",1998,15,0,0,"1998",0,"Black x Brown Bullhead"
"3120","Black x Brown Bullhead",1998,16,0,0,"1998",0,"Black x Brown Bullhead"
"3121","Black x Brown Bullhead",1998,17,0,0,"1998",0,"Black x Brown Bullhead"
"3122","Black x Brown Bullhead",1998,18,0,0,"1998",0,"Black x Brown Bullhead"
"3123","Black x Brown Bullhead",1998,19,0,0,"1998",0,"Black x Brown Bullhead"
"3124","Black x Brown Bullhead",1998,20,0,0,"1998",0,"Black x Brown Bullhead"
"3125","Black x Brown Bullhead",1998,21,0,0,"1998",0,"Black x Brown Bullhead"
